MG;Curimatai
PA;Curionopolis
PR;Curitiba
SC;Curitibanos
PR;Curiuva
PI;Currais
RN;Currais Novos
RS;Curral Alto
PB;Curral de Cima
MG;Curral de Dentro
BA;Curral Falso
PI;Curral Novo do Piaui
PE;Curral Queimado
PB;Curral Velho
PA;Curralinho
PI;Curralinhos
PA;Curua
PA;Curuai
PA;Curuca
PR;Curucaca
PA;Curucambaba
RS;Curumim
PA;Curumu
MA;Curupa
SP;Curupa
CE;Curupira
MA;Cururupu
MA;Curva Grande
MT;Curvelandia
MG;Curvelo
PE;Custodia
CE;Custodio
MA;Custodio Lima
AP;Cutias
SC;Dal Pai
SP;Dalas
SC;Dalbergia
RS;Daltro Filho
GO;Damianopolis
PB;Damiao
GO;Damolandia
CE;Daniel de Queiros
TO;Darcinopolis
RS;Dario Lassance
BA;Dario Meira
MG;Datas
RS;David Canabarro
GO;Davidopolis
GO;Davinopolis
MA;Davinopolis
MS;Debrasa
MT;Del Rios
MG;Delfim Moreira
RS;Delfina
BA;Delfino
MG;Delfinopolis
AL;Delmiro Gouveia
CE;Delmiro Gouveia
MG;Delta
PI;Demerval Lobao
MT;Denise
MS;Deodapolis
RS;Deodoro
RS;Deposito
MG;Deputado Augusto Clementino
CE;Deputado Irapuan Pinheiro
PR;Deputado Jose Afonso
MG;Derribadinha
RS;Derrubadas
SP;Descalvado
SC;Descanso
BA;Descoberto
MG;Descoberto
MG;Desembargador Otoni
MG;Desemboque
ES;Desengano
CE;Deserto
PR;Despique
PR;Despraiado
PB;Desterro
MG;Desterro de Entre Rios
MG;Desterro do Melo
PR;Dez de Maio
RS;Dezesseis de Novembro
SP;Diadema
PB;Diamante
PR;Diamante
MG;Diamante de Uba
PR;Diamante do Norte
PR;Diamante do Sul
PR;Diamante D'oeste
MG;Diamantina
MT;Diamantino
TO;Dianopolis
MG;Dias
BA;Dias Coelho
BA;Dias D Avila
MG;Dias Tavares/siderurgica
RS;Dilermando de Aguiar
BA;Diogenes Sampaio
MG;Diogo de Vasconcelos
GO;Diolandia
MG;Dionisio
SC;Dionisio Cerqueira
GO;Diorama
SP;Dirce Reis
SP;Dirceu
PI;Dirceu Arcoverde
SE;Divina Pastora
MG;Divinesia
MG;Divino
RS;Divino
MG;Divino das Laranjeiras
ES;Divino de Sao Lourenco
MG;Divino de Virgolandia
ES;Divino Espirito Santo
MG;Divino Espirito Santo
SP;Divinolandia
MG;Divinolandia de Minas
MG;Divinopolis
GO;Divinopolis de Goias
TO;Divinopolis do Tocantins
MG;Divisa Alegre
MG;Divisa Nova
MG;Divisopolis
ES;Djalma Coutinho
SP;Dobrada
PR;Doce Grande
SP;Dois Corregos
MG;Dois de Abril
PR;Dois Irmaos
RS;Dois Irmaos
RS;Dois Irmaos das Missoes
MS;Dois Irmaos do Buriti
TO;Dois Irmaos do Tocantins
RS;Dois Lajeados
PE;Dois Leoes
PR;Dois Marcos
AL;Dois Riachos
PR;Dois Vizinhos
SP;Dolcinopolis
MT;Dom Aquino
BA;Dom Basilio
MG;Dom Bosco
MG;Dom Cavati
RS;Dom Diogo
PA;Dom Eliseu
PI;Dom Expedito Lopes
RS;Dom Feliciano
PI;Dom Inocencio
MG;Dom Joaquim
MG;Dom Lara
CE;Dom Leme
BA;Dom Macedo Costa
CE;Dom Mauricio
MG;Dom Modesto
RS;Dom Pedrito
MA;Dom Pedro
RS;Dom Pedro de Alcantara
CE;Dom Quintino
PR;Dom Rodrigo
MG;Dom Silverio
MG;Dom Vicoso
SP;Domelia
GO;Domiciano Ribeiro
CE;Domingos da Costa
ES;Domingos Martins
PI;Domingos Mourao
ES;Dona America
SC;Dona Emma
MG;Dona Euzebia
RS;Dona Francisca
PB;Dona Ines
BA;Dona Maria
RS;Dona Otilia
CE;Donato
RJ;Dorandia
MG;Dores da Vitoria
MG;Dores de Campos
MG;Dores de Guanhaes
RJ;Dores de Macabu
MG;Dores do Indaia
MG;Dores do Paraibuna
ES;Dores do Rio Preto
MG;Dores do Turvo
MG;Doresopolis
PR;Dorizon
PE;Dormentes
MS;Douradina
PR;Douradina
MG;Douradinho
RS;Dourado
SP;Dourado
MG;Douradoquara
CE;Dourados
MS;Dourados
PR;Doutor Antonio Paranhos
RS;Doutor Bozano
PR;Doutor Camargo
MG;Doutor Campolina
RS;Doutor Edgardo Pereira Velho
RJ;Doutor Elias
PR;Doutor Ernesto
RJ;Doutor Loreti
MG;Doutor Lund
RS;Doutor Mauricio Cardoso
PR;Doutor Oliveira Castro
SC;Doutor Pedrinho
RS;Doutor Ricardo
RN;Doutor Severiano
PR;Doutor Ulysses
GO;Doverlandia
SP;Dracena
SP;Duartina
ES;Duas Barras
RJ;Duas Barras
BA;Duas Barras do Morro
PB;Duas Estradas
TO;Duere
SP;Dumont
SP;Duplo Ceu
MA;Duque Bacelar
RJ;Duque de Caxias
MG;Durande
CE;Ebron
SP;Echapora
ES;Ecoporanga
GO;Edealina
GO;Edeia
MG;Edgard Melo
PR;Eduardo Xavier da Silva
AM;Eirunepe
MS;Eldorado
SP;Eldorado
RS;Eldorado do Sul
PA;Eldorado dos Carajas
PI;Elesbao Veloso
RS;Eletra
SP;Eleuterio
SP;Elias Fausto
PI;Eliseu Martins
SP;Elisiario
BA;Elisio Medrado
MG;Eloi Mendes
CE;Ema
PB;Emas
CE;Ematuba
SP;Embauba
MG;Emboabas
PR;Emboguacu
PR;Emboque
PA;Emborai
SP;Embu
SP;Embu-guacu
SP;Emilianopolis
CE;Encantado
RS;Encantado
PR;Encantado D'oeste
RN;Encanto
BA;Encruzilhada
PR;Encruzilhada
RS;Encruzilhada
RS;Encruzilhada do Sul
PR;Eneas Marques
SP;Eneida
PB;Engenheiro Avidos
SP;Engenheiro Balduino
PR;Engenheiro Beltrao
MG;Engenheiro Caldas
SP;Engenheiro Coelho
MG;Engenheiro Correia
BA;Engenheiro Franca
CE;Engenheiro Joao Tome
CE;Engenheiro Jose Lopes
SP;Engenheiro Maia
MG;Engenheiro Navarro
RJ;Engenheiro Passos
RJ;Engenheiro Paulo de Frontin
RJ;Engenheiro Pedreira
BA;Engenheiro Pontes
SP;Engenheiro Schmidt
MG;Engenheiro Schnoor
MT;Engenho
MG;Engenho do Ribeiro
MG;Engenho Novo
CE;Engenho Velho
MT;Engenho Velho
RS;Engenho Velho
SC;Engenho Velho
SC;Enseada de Brito
MG;Entre Folhas
BA;Entre Rios
MT;Entre Rios
PR;Entre Rios
SC;Entre Rios
MG;Entre Rios de Minas
PR;Entre Rios do Oeste
RS;Entre Rios do Sul
RS;Entre-ijuis
AL;Entremontes
RS;Entrepelado
PE;Entroncamento
AM;Envira
MG;Epaminondas Otoni
AC;Epitaciolandia
RN;Equador
RS;Erebango
RS;Erechim
CE;Erere
BA;Erico Cardoso
MG;Ermidinha
SC;Ermo
RS;Ernestina
RS;Ernesto Alves
RS;Erval Grande
RS;Erval Seco
SC;Erval Velho
MG;Ervalia
RS;Erveiras
PE;Escada
TO;Escondido
RS;Esmeralda
SP;Esmeralda
MG;Esmeraldas
MG;Esmeraldas de Ferros
CE;Espacinha
MG;Espera Feliz
CE;Esperanca
PB;Esperanca
PR;Esperanca do Norte
RS;Esperanca do Sul
SP;Esperanca D'oeste
PR;Esperanca Nova
PI;Esperantina
TO;Esperantina
MA;Esperantinopolis
RS;Espigao
SP;Espigao
RS;Espigao Alto
PR;Espigao Alto do Iguacu
RO;Espigao D'oeste
CE;Espinho
SC;Espinilho
RS;Espinilho Grande
MG;Espinosa
PE;Espirito Santo
PR;Espirito Santo
RN;Espirito Santo
RS;Espirito Santo
MG;Espirito Santo do Dourado
RN;Espirito Santo do Oeste
SP;Espirito Santo do Pinhal
PA;Espirito Santo do Taua
SP;Espirito Santo do Turvo
BA;Esplanada
RS;Espumoso
RS;Esquina Araujo
RS;Esquina Bom Sucesso
RS;Esquina Gaucha
RS;Esquina Ipiranga
RS;Esquina Piratini
RS;Estacao
SC;Estacao Cocal
PR;Estacao General Lucio
PR;Estacao Roca Nova
SE;Estancia
RS;Estancia Grande
RS;Estancia Velha
MA;Estandarte
RS;Esteio
MG;Esteios
RS;Esteira
MG;Estevao de Araujo
MG;Estiva
SP;Estiva Gerbi
RJ;Estrada Nova
MA;Estreito
RS;Estreito
RS;Estrela
MG;Estrela da Barra
MG;Estrela Dalva
AL;Estrela de Alagoas
MG;Estrela de Jordania
MG;Estrela do Indaia
MT;Estrela do Leste
ES;Estrela do Norte
GO;Estrela do Norte
SP;Estrela do Norte
MG;Estrela do Sul
SP;Estrela D'oeste
RS;Estrela Velha
RJ;Euclidelandia
BA;Euclides da Cunha
SP;Euclides da Cunha Paulista
RS;Eugenio de Castro
SP;Eugenio de Melo
MG;Eugenopolis
BA;Eunapolis
PR;Europa
CE;Eusebio
MG;Euxenita
PR;Euzebio de Oliveira
RS;Evangelista
MG;Ewbank da Camara
MG;Expedicionario Alicio
MG;Extracao
MG;Extrema
RN;Extremoz
PE;Exu
PB;Fagundes
RS;Fagundes Varela
GO;Faina
PR;Faisqueira
RJ;Falcao
MG;Fama
RS;Fao
MG;Faria Lemos
RS;Faria Lemos
MG;Farias
CE;Farias Brito
RS;Farinhas
PA;Faro
PR;Farol
RS;Farrapos
RS;Farroupilha
ES;Fartura
SP;Fartura
PI;Fartura do Piaui
BA;Fatima
CE;Fatima
PB;Fatima
SP;Fatima
TO;Fatima
MS;Fatima do Sul
SP;Fatima Paulista
MT;Faval
PR;Faxina
PR;Faxinal
RS;Faxinal
PR;Faxinal do Ceu
RS;Faxinal do Soturno
PR;Faxinal dos Elias
SC;Faxinal dos Guedes
PR;Faxinal Santa Cruz
RS;Faxinalzinho
MT;Fazenda de Cima
PR;Fazenda do Brigadeiro
PR;Fazenda dos Barbosas
RS;Fazenda Fialho
ES;Fazenda Guandu
PR;Fazenda Jangada
GO;Fazenda Nova
PB;Fazenda Nova
PE;Fazenda Nova
PR;Fazenda Rio Grande
PR;Fazenda Salmo
RS;Fazenda Souza
SP;Fazenda Velha
RS;Fazenda Vilanova
SC;Fazenda Zandavalli
AP;Fazendinha
PR;Fazendinha
MG;Fechados
AC;Feijo
BA;Feira da Mata
BA;Feira de Santana
AL;Feira Grande
PE;Feira Nova
SE;Feira Nova
MA;Feira Nova do Maranhao
CE;Feiticeiro
PE;Feitoria
CE;Feitosa
MG;Felicina
MG;Felicio dos Santos
RN;Felipe Guerra
SC;Felipe Schmidt
MG;Felisburgo
MG;Felixlandia
RS;Feliz
AL;Feliz Deserto
MT;Feliz Natal
CE;Felizardo
PR;Felpudo
PR;Fenix
PA;Fernandes Belo
PR;Fernandes Pinheiro
MG;Fernandes Tourinho
PE;Fernando de Noronha
MA;Fernando Falcao
RN;Fernando Pedroza
SP;Fernando Prestes
SP;Fernandopolis
SP;Fernao
MG;Fernao Dias
PR;Fernao Dias
AL;Fernao Velho
BA;Ferradas
PR;Ferraria
SP;Ferraz de Vasconcelos
RS;Ferreira
AP;Ferreira Gomes
MG;Ferreiras
PR;Ferreiras
MG;Ferreiropolis
PE;Ferreiros
MG;Ferros
MG;Ferruginha
MG;Fervedouro
MG;Fidalgo
MG;Fidelandia
PR;Figueira
SC;Figueira
PR;Figueira do Oeste
MS;Figueirao
TO;Figueiropolis
MT;Figueiropolis D Oeste
BA;Filadelfia
MT;Filadelfia
TO;Filadelfia
BA;Filanesia
RN;Firmamento
BA;Firmino Alves
GO;Firminopolis
PR;Fiusas
CE;Flamengo
PA;Flexal
AL;Flexeiras
MT;Flor da Serra
PR;Flor da Serra
PR;Flor da Serra do Sul
MG;Flor de Minas
SC;Flor do Sertao
SP;Flora Rica
PR;Florai
MG;Floralia
RN;Florania
SP;Floreal
CE;Flores
PE;Flores
RS;Flores da Cunha
GO;Flores de Goias
PI;Flores do Piaui
MG;Floresta
PA;Floresta
PE;Floresta
PR;Floresta
RS;Floresta
BA;Floresta Azul
PA;Floresta do Araguaia
PI;Floresta do Piaui
SP;Floresta do Sul
MG;Florestal
MG;Florestina
PR;Florestopolis
PI;Floriano
PR;Floriano
RJ;Floriano
AL;Floriano Peixoto
AM;Floriano Peixoto
RS;Floriano Peixoto
SC;Florianopolis
PR;Florida
RS;Florida
SP;Florida Paulista
SP;Florinea
PR;Floropolis
PR;Fluviopolis
MG;Fonseca
MT;Fontanilhas
AM;Fonte Boa
RS;Fontoura Xavier
MG;Formiga
PR;Formigone
RS;Formigueiro
GO;Formosa
RS;Formosa
MA;Formosa da Serra Negra
PR;Formosa do Oeste
BA;Formosa do Rio Preto
SC;Formosa do Sul
GO;Formoso
MG;Formoso
TO;Formoso do Araguaia
RS;Forninho
RS;Forquetinha
CE;Forquilha
SC;Forquilhinha
AP;Fortaleza
CE;Fortaleza
MG;Fortaleza de Minas
TO;Fortaleza do Tabocao
MA;Fortaleza dos Nogueiras
RS;Fortaleza dos Valos
GO;Forte
PB;Forte Velho
CE;Fortim
MA;Fortuna
MG;Fortuna de Minas
PR;Foz do Iguacu
PR;Foz do Jordao
SC;Fragosos
SC;Fraiburgo
BA;Franca
SP;Franca
PI;Francinopolis
PR;Francisco Alves
PI;Francisco Ayres
MG;Francisco Badaro
PR;Francisco Beltrao
RN;Francisco Dantas
MG;Francisco Dumont
PR;Francisco Frederico Teixeira Guimaraes
PI;Francisco Macedo
SP;Francisco Morato
MG;Francisco Sa
PI;Francisco Santos
MG;Franciscopolis
SP;Franco da Rocha
MA;Frecheiras
CE;Frecheirinha
SC;Frederico Wastner
RS;Frederico Westphalen
AM;Freguesia do Andira
MG;Frei Eustaquio
MG;Frei Gaspar
MG;Frei Inocencio
MG;Frei Lagonegro
PB;Frei Martinho
PE;Frei Miguelinho
MG;Frei Orlando
SE;Frei Paulo
SC;Frei Rogerio
RS;Frei Sebastiao
MG;Frei Serafim
PR;Frei Timoteo
RS;Freire
MG;Freire Cardoso
PE;Frexeiras
MG;Fronteira
MG;Fronteira dos Vales
PI;Fronteiras
MG;Fruta de Leite
MG;Frutal
SP;Frutal do Campo
RN;Frutuoso Gomes
PR;Fueros
RJ;Fumaca
MG;Funchal
ES;Fundao
PR;Fundao
RJ;Funil
MG;Funilandia
MG;Furnas
MG;Furquim
BA;Gabiarra
SP;Gabriel Monteiro
CE;Gado
PB;Gado Bravo
CE;Gado dos Rodrigues
AP;Gaivota
PB;Galante
BA;Galeao
MG;Galego
MG;Galena
SP;Galia
MG;Galileia
RN;Galinhos
SC;Galvao
DF;Gama
MG;Gama
PR;Gamadinho
BA;Gamboa
PR;Gamela
PE;Gameleira
RN;Gameleira
BA;Gameleira da Lapa
GO;Gameleira de Goias
CE;Gameleira de Sao Sebastiao
BA;Gameleira do Assurua
MG;Gameleiras
BA;Gandu
PE;Garanhuns
MG;Garapuava
SE;Gararu
SP;Garca
CE;Garcas
SC;Garcia
MS;Garcias
SP;Gardenia
RS;Garibaldi
RS;Garibaldina
SC;Garopaba
ES;Garrafao
PA;Garrafao do Norte
RS;Garruchos
SC;Garuva
AL;Gaspar
SC;Gaspar
SP;Gastao Vidigal
PR;Gaucha
MT;Gaucha do Norte
RS;Gaurama
BA;Gaviao
MG;Gaviao
PR;Gaviao
SP;Gaviao Peixoto
RJ;Gavioes
CE;Gazea
PI;Geminiano
RS;General Camara
MT;General Carneiro
PR;General Carneiro
SE;General Maynard
PR;General Osorio
SP;General Salgado
CE;General Sampaio
CE;General Tiburcio
CE;Genipapeiro
RS;Gentil
BA;Gentio do Ouro
BA;Geolandia
PR;Geremia Lunardelli
CE;Gererau
GO;Geriacu
RJ;Getulandia
SP;Getulina
RS;Getulio Vargas
PI;Gilbues
CE;Giqui
CE;Girau
AL;Girau do Ponciano
ES;Gironda
RS;Girua
MG;Glaucilandia
MG;Glaura
RJ;Glicerio
SP;Glicerio
BA;Gloria
RS;Gloria
MS;Gloria de Dourados
PE;Gloria do Goita
MT;Gloria D'oeste
RS;Glorinha
MG;Glucinio
MA;Godofredo Viana
PR;Godoy Moreira
MG;Goiabeira
ES;Goiabeiras
GO;Goialandia
MG;Goiana
PE;Goiana
GO;Goianapolis
MG;Goianases
GO;Goiandira
GO;Goianesia
PA;Goianesia do Para
GO;Goiania
RN;Goianinha
GO;Goianira
TO;Goianorte
GO;Goias
TO;Goiatins
GO;Goiatuba
RS;Goio-en
SC;Goio-en
PR;Goioere
PR;Goioxim
PR;Gois
RJ;Goitacazes
MG;Goncalves
MA;Goncalves Dias
PE;Goncalves Ferreira
PR;Goncalves Junior
BA;Gongogi
MG;Gonzaga
MG;Gororos
MG;Gorutuba
MG;Gouvea
GO;Gouvelandia
MA;Governador Archer
SC;Governador Celso Ramos
RN;Governador Dix-sept Rosado
MA;Governador Edison Lobao
MA;Governador Eugenio Barros
BA;Governador Joao Durval Carneiro
RO;Governador Jorge Teixeira
ES;Governador Lacerda de Aguiar
ES;Governador Lindenberg
MA;Governador Luiz Rocha
BA;Governador Mangabeira
MA;Governador Newton Bello
MA;Governador Nunes Freire
RJ;Governador Portela
MG;Governador Valadares
CE;Graca
ES;Graca Aranha
MA;Graca Aranha
SE;Graccho Cardoso
PR;Graciosa
PA;Gradaus
MA;Grajau
SP;Gramadinho
RS;Gramado
RS;Gramado dos Loureiros
RS;Gramado Sao Pedro
RS;Gramado Xavier
MG;Graminea
MG;Granada
PR;Grandes Rios
PE;Granito
CE;Granja
CE;Granjeiro
MG;Grao Mogol
SC;Grao Para
SC;Grapia
PE;Gravata
PE;Gravata do Ibiapina
RS;Gravatai
SC;Gravatal
CE;Groairas
RN;Grossos
MG;Grota
PE;Grotao
MG;Grupiara
ES;Gruta
RS;Guabiju
SC;Guabiruba
SP;Guachos
MS;Guacu
ES;Guacui
MG;Guacui
MS;Guaculandia
PI;Guadalupe
MS;Guadalupe do Alto Parana
BA;Guagirus
BA;Guai
SP;Guaianas
RS;Guaiba
SP;Guaicara
SP;Guaimbe
MG;Guaipava
PR;Guaipora
PR;Guaira
SP;Guaira
PR;Guairaca
CE;Guaiuba
AM;Guajara
PA;Guajara-acu
PA;Guajara-miri
RO;Guajara-mirim
BA;Guajeru
CE;Guajiru
PR;Guajuvira
RS;Guajuviras
RN;Guamare
PR;Guamiranga
PR;Guamirim
SP;Guamium
CE;Guanaces
BA;Guanambi
MG;Guanhaes
PE;Guanumbi
MG;Guape
SP;Guapiacu
SP;Guapiara
RJ;Guapimirim
BA;Guapira
PR;Guapirama
SP;Guapiranga
GO;Guapo
SC;Guaporanga
PR;Guapore
RS;Guapore
PR;Guaporema
DF;Guara
PR;Guara
SP;Guara
PB;Guarabira
SP;Guaracai
PR;Guaraci
SP;Guaraci
MG;Guaraciaba
SC;Guaraciaba
CE;Guaraciaba do Norte
SP;Guaraciaba D'oeste
MG;Guaraciama
PR;Guaragi
TO;Guarai
GO;Guaraita
PR;Guaraituba
BA;Guarajuba
CE;Guaramiranga
SC;Guaramirim
ES;Guarana
MG;Guaranesia
MG;Guarani
PR;Guarani
RS;Guarani das Missoes
GO;Guarani de Goias
SP;Guarani D'oeste
PR;Guaraniacu
MG;Guaranilandia
SP;Guaranta
MT;Guaranta do Norte
ES;Guarapari
SP;Guarapiranga
SP;Guarapua
PR;Guarapuava
PR;Guarapuavinha
PR;Guaraquecaba
MG;Guarara
SP;Guararapes
ES;Guararema
PR;Guararema
SP;Guararema
CE;Guararu
MG;Guarataia
BA;Guaratinga
SP;Guaratingueta
PR;Guaratuba
PR;Guarauna
PR;Guaravera
MG;Guarda dos Ferreiros
MG;Guarda-mor
PR;Guardamoria
MG;Guardinha
SP;Guarei
SP;Guariba
PI;Guaribas
GO;Guarinos
SP;Guariroba
MT;Guarita
PB;Guarita
SP;Guarizinho
SP;Guaruja
SC;Guaruja do Sul
SP;Guarulhos
CE;Guassi
CE;Guassosse
RS;Guassupi
SC;Guata
SC;Guatambu
SP;Guatapara
MG;Guaxima
MG;Guaxupe
BA;Guerem
CE;Guia
RJ;Guia de Pacobaiba
MS;Guia Lopes da Laguna
MG;Guidoval
MA;Guimaraes
MG;Guimarania
MG;Guinda
BA;Guine
BA;Guirapa
MT;Guiratinga
MG;Guiricema
MG;Gurinhata
PB;Gurinhem
CE;Guriu
PB;Gurjao
PA;Gurupa
BA;Gurupa Mirim
TO;Gurupi
PA;Gurupizinho
AP;Gurupora
SP;Guzolandia
PR;Harmonia
RS;Harmonia
GO;Heitorai
MG;Heliodora
BA;Heliopolis
BA;Helvecia
MG;Hematita
PE;Henrique Dias
SC;Hercilio Luz
SC;Herciliopolis
PR;Herculandia
SP;Herculandia
MG;Hermilo Alves
RS;Herval
SC;Herval D'oeste
PR;Herval Grande
PR;Herveira
RS;Herveiras
RS;Hidraulica
PR;Hidreletrica Itaipu
PA;Hidreletrica Tucurui
BA;Hidrolandia
CE;Hidrolandia
GO;Hidrolandia
GO;Hidrolina
SP;Holambra
SP;Holambra Ii
CE;Holanda
PR;Honorio Serpa
MG;Honoropolis
CE;Horizonte
MT;Horizonte do Oeste
RS;Horizontina
SP;Hortolandia
PI;Hugo Napoleao
RS;Hulha Negra
AM;Humaita
RS;Humaita
MA;Humberto de Campos
BA;Humildes
SP;Iacanga
GO;Iaciara
SP;Iacri
BA;Iacu
CE;Iapi
MG;Iapu
CE;Iara
PR;Iarama
SP;Iaras
PA;Iatai
PE;Iateca
PE;Iati
AM;Iauarete
PR;Ibaiti
RS;Ibarama
RS;Ibare
CE;Ibaretama
SP;Ibate
AL;Ibateguara
ES;Ibatiba
BA;Ibatui
PR;Ibema
MG;Ibertioga
ES;Ibes
MG;Ibia
RS;Ibiaca
PR;Ibiaci
BA;Ibiacu
MG;Ibiai
BA;Ibiajara
SC;Ibiam
CE;Ibiapaba
CE;Ibiapina
BA;Ibiapora
PB;Ibiara
BA;Ibiassuce
ES;Ibicaba
BA;Ibicarai
SC;Ibicare
CE;Ibicatu
BA;Ibicoara
CE;Ibicua
BA;Ibicui
SC;Ibicui
CE;Ibicuitaba
CE;Ibicuitinga
PE;Ibimirim
BA;Ibipeba
BA;Ibipetum
MA;Ibipira
BA;Ibipitanga
PR;Ibipora
SP;Ibiporanga
BA;Ibiquera
SP;Ibira
BA;Ibiraba
MG;Ibiracatu
MG;Ibiraci
ES;Ibiracu
RS;Ibiraiaras
BA;Ibiraja
PE;Ibirajuba
SC;Ibirama
PE;Ibiranga
BA;Ibiranhem
BA;Ibirapitanga
BA;Ibirapua
RS;Ibirapuita
SP;Ibirarema
BA;Ibirataia
PE;Ibiratinga
MG;Ibirite
RS;Ibiruba
BA;Ibitiara
RJ;Ibitiguacu
BA;Ibitiguira
SP;Ibitinga
RJ;Ibitioca
BA;Ibitira
MG;Ibitira
ES;Ibitirama
PE;Ibitiranga
ES;Ibitirui
SP;Ibitiruna
BA;Ibitita
MG;Ibitiura de Minas
SP;Ibitiuva
SP;Ibitu
ES;Ibituba
BA;Ibitunane
BA;Ibitupa
RJ;Ibituporanga
MG;Ibituruna
SP;Ibiuna
BA;Ibo
PE;Ibo
CE;Iborepi
BA;Ibotirama
CE;Ibuacu
CE;Ibuguacu
PE;Icaicara
AM;Icana
CE;Icapui
PR;Icara
SC;Icara
CE;Icarai
MG;Icarai de Minas
PR;Icaraima
MA;Icatu
PR;Icatu
SP;Icem
BA;Ichu
BA;Ico
CE;Ico
ES;Iconha
PA;Icoraci
CE;Icozinho
SP;Ida Iolanda
CE;Ideal
RN;Ielmo Marinho
SP;Iepe
SP;Igacaba
AL;Igaci
PE;Igapo
BA;Igapora
BA;Igara
SP;Igaracu do Tiete
PB;Igaracy
SP;Igarai
SP;Igarapava
MG;Igarape
PA;Igarape da Lama
AP;Igarape do Lago
MA;Igarape do Meio
MA;Igarape Grande
PA;Igarape-acu
PE;Igarapeassu
PE;Igarapeba
PA;Igarape-miri
PE;Igarassu
SP;Igarata
MG;Igaratinga
BA;Igarite
CE;Igaroi
BA;Igatu
BA;Igrapiuna
AL;Igreja Nova
RN;Igreja Nova
PR;Igrejinha
RS;Igrejinha
BA;Igua
RJ;Iguaba Grande
BA;Iguai
BA;Iguaibi
SP;Iguape
PE;Iguaraci
PR;Iguaracu
MG;Iguatama
BA;Iguatemi
MS;Iguatemi
PR;Iguatemi
CE;Iguatu
PR;Iguatu
PR;Iguipora
BA;Iguira
BA;Iguitu
MG;Ijaci
RS;Ijucapirama
RS;Ijui
TO;Ilha Barreira Branca
MS;Ilha Comprida
SP;Ilha Comprida
SE;Ilha das Flores
BA;Ilha de Mare
AP;Ilha de Santana
SP;Ilha Diana
PR;Ilha do Mel
RS;Ilha dos Marinheiros
PR;Ilha dos Valadares
MS;Ilha Grande
PI;Ilha Grande
SP;Ilha Solteira
SP;Ilhabela
BA;Ilheus
MG;Ilheus do Prata
SC;Ilhota
MG;Ilicinea
RS;Ilopolis
PB;Imaculada
SC;Imarui
RJ;Imbarie
PR;Imbau
PR;Imbauzinho
RS;Imbe
MG;Imbe de Minas
SC;Imbituba
PR;Imbituva
SC;Imbuia
ES;Imburana
RS;Imigrante
MA;Imperatriz
PR;Inacio Martins
GO;Inaciolandia
AP;Inaja
PE;Inaja
PR;Inaja
PA;Inanu
RJ;Inconfidencia
MG;Inconfidentes
BA;Indai
SP;Indaia do Aguapei
MS;Indaia do Sul
MS;Indaia Grande
MG;Indaiabira
SC;Indaial
SP;Indaiatuba
MS;Indapolis
CE;Independencia
MG;Independencia
PR;Independencia
RS;Independencia
SP;Indiana
MT;Indianapolis
MG;Indianopolis
PR;Indianopolis
SP;Indiapora
GO;Indiara
SE;Indiaroba
MT;Indiavai
SC;Indios
BA;Inema
PB;Inga
MG;Ingai
SP;Ingas
PE;Ingazeira
CE;Ingazeiras
SC;Ingleses do Rio Vermelho
RS;Inhacora
MG;Inhai
BA;Inhambupe
CE;Inhamuns
PA;Inhangapi
AL;Inhapi
MG;Inhapim
BA;Inhata
MG;Inhauma
BA;Inhaumas
BA;Inhobim
RJ;Inhomirim
CE;Inhucu
PI;Inhuma
GO;Inhumas
CE;Inhuporanga
MG;Inimutaba
RJ;Inoa
MS;Inocencia
PR;Inspetor Carvalho
GO;Interlandia
BA;Inubia
SP;Inubia Paulista
PR;Invernada
SC;Invernada
PR;Invernadinha
PR;Iolopolis
SC;Iomere
MG;Ipaba
GO;Ipameri
MG;Ipanema
RN;Ipanguacu
CE;Ipaporanga
MG;Ipatinga
CE;Ipaumirim
SP;Ipaussu
RS;Ipe
BA;Ipecaeta
SP;Ipero
SP;Ipeuna
MS;Ipezal
RJ;Ipiabas
MG;Ipiacu
BA;Ipiau
SP;Ipigua
RJ;Ipiiba
BA;Ipira
SC;Ipira
PR;Ipiranga
RN;Ipiranga
RS;Ipiranga
PI;Ipiranga do Piaui
RS;Ipiranga do Sul
BA;Ipiuna
AM;Ipixuna
PA;Ipixuna do Para
MG;Ipoema
PE;Ipojuca
SC;Ipomeia
GO;Ipora
PR;Ipora
SC;Ipora do Oeste
SP;Iporanga
CE;Ipu
SP;Ipua
RS;Ipuacu
SC;Ipuacu
PE;Ipubi
RJ;Ipuca
BA;Ipucaba
RN;Ipueira
CE;Ipueiras
TO;Ipueiras
CE;Ipueiras dos Gomes
PE;Ipuera
MG;Ipuiuna
SC;Ipumirim
BA;Ipupiara
CE;Iracema
RR;Iracema
PR;Iracema do Oeste
SP;Iracemapolis
SC;Iraceminha
PE;Iraguacu
RS;Irai
MG;Irai de Minas
CE;Iraja
PE;Irajai
BA;Irajuba
SC;Irakitan
BA;Iramaia
AM;Iranduba
SC;Irani
SP;Irape
BA;Iraporanga
CE;Irapua
SP;Irapua
PR;Irapuan
SP;Irapuru
SC;Iraputa
BA;Iraquara
BA;Irara
PE;Iratama
PR;Irati
SC;Irati
CE;Iratinga
CE;Iraucuba
BA;Irece
MT;Irenopolis
PR;Irere
PR;Iretama
SC;Irineopolis
ES;Iriritiba
PA;Irituia
RS;Irui
